perturbation,e_distance,e_pval,n_cells,n_donors,viability_ratio,note,e_qval,viability_flag,target_fc,on_target_ok,gate_sig,gate_viable,passes_gates,n_signif_kd,n_guides_kd,kd_confirmed,best_kd_rank,kd_gated_hit,direction_score,direction_sign_agreement,direction_n_donors,direction_per_donor,direction_tier
ESM1,0.9577274442526544,0.0009990009990009,123,2,0.5642201834836504,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1374.0,False,-0.0828493412336348,False,2,-0.1844;0.0187,required-machinery
FCN1,0.9565365291713092,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0298351356030896,False,2,0.1478;-0.2075,neutral
ZNF679,0.955613830722001,0.0009990009990009,201,2,0.9220183486196238,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0020956779878948,False,2,0.0082;-0.0124,neutral
ZNF479,0.955363806036452,0.0009990009990009,294,2,1.348623853204823,,0.0011657389743494,False,,,True,True,True,0,2,False,669.0,False,-0.058953315916683,False,2,-0.1800;0.0621,enhancer
SMIM22,0.954726044613082,0.0009990009990009,219,2,1.0045871559586943,,0.0011657389743494,False,,,True,True,True,0,2,False,644.0,False,-0.1247208590240849,True,2,-0.0425;-0.2069,enhancer
ZNF761,0.9538141954663716,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0932579097975854,True,2,-0.1328;-0.0537,enhancer
RGPD8,0.9527867967319708,0.0009990009990009,191,2,0.8761467889868068,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0376368097149129,False,2,0.0825;-0.0072,neutral
SULT1A4,0.9527487799478253,0.0009990009990009,271,2,1.2431192660493435,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.1734780270576053,True,2,-0.1790;-0.1679,enhancer
SLC12A6,0.9526112225938236,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,8136.0,False,-0.0465579023771447,True,2,-0.0204;-0.0727,neutral
SERPINA1,0.9523560262668552,0.0009990009990009,240,2,1.1009174311876104,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1122.0,False,-0.1464293967515351,True,2,-0.0933;-0.1996,enhancer
AJAP1,0.9492356109175262,0.0009990009990009,298,2,1.3669724770579497,,0.0011657389743494,False,,,True,True,True,0,2,False,1162.0,False,0.0645846203053853,False,2,0.1366;-0.0074,brake
ZNF407,0.9473335916303612,0.0009990009990009,228,2,1.04587155962823,,0.0011657389743494,False,,,True,True,True,0,2,False,6007.0,False,-0.1614461112574711,True,2,-0.1303;-0.1926,enhancer
C2orf50,0.9458576737272396,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,1628.0,False,0.0123787989723821,False,2,-0.0931;0.1178,neutral
PRR13,0.9446672612411788,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0430244607377958,False,2,-0.1548;0.0687,neutral
PDE4DIP,0.944263956698734,0.0009990009990009,239,2,1.096330275224329,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0576075802654518,False,2,0.0094;-0.1246,enhancer
BCL11A,0.9439204337302344,0.0009990009990009,283,2,1.298165137608724,,0.0011657389743494,False,,,True,True,True,0,2,False,976.0,False,0.0349442790140303,True,2,0.0545;0.0154,neutral
SELENBP1,0.9435933853586036,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,1062.0,False,-0.0396641692031229,True,2,-0.0235;-0.0558,neutral
PYGM,0.9426547496570592,0.0009990009990009,216,2,0.9908256880688496,,0.0011657389743494,False,,,True,True,True,0,2,False,2930.0,False,-0.0780919077636319,True,2,-0.0742;-0.0820,enhancer
DACH1,0.9422821256038604,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1216.0,False,0.0290591116761874,False,2,-0.0050;0.0631,neutral
DRGX,0.94225098476403,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1482.0,False,-0.0845814467982548,True,2,-0.0765;-0.0927,enhancer
HIST1H2BL,0.941401790576542,0.0009990009990009,281,2,1.2889908256821607,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0894623292184636,True,2,-0.0555;-0.1234,enhancer
LRRC70,0.9393015235971732,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,748.0,False,-0.045583588991075,True,2,-0.0505;-0.0407,neutral
CA6,0.9389234649293456,0.0009990009990009,281,2,1.2889908256821607,,0.0011657389743494,False,,,True,True,True,0,2,False,2311.0,False,-0.137371175148105,False,2,-0.4317;0.1570,enhancer
FCRL1,0.9387405053883242,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,737.0,False,-0.0079736960455183,False,2,-0.0269;0.0109,neutral
ZNF385B,0.9384507989594866,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,802.0,False,-0.0242954768762072,True,2,-0.0395;-0.0091,neutral
PRB2,0.9367631363805272,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,,False,-0.0846717617353288,True,2,-0.0079;-0.1615,enhancer
ZNF615,0.9367290598290624,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0042128151347523,False,2,0.0342;-0.0257,neutral
MASP2,0.9364999553791192,0.0009990009990009,222,2,1.0183486238485395,,0.0011657389743494,False,,,True,True,True,0,2,False,1738.0,False,-0.0655405067080364,False,2,-0.1504;0.0193,enhancer
HIST1H3D,0.9344978818283138,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0650509461873125,True,2,0.1185;0.0116,brake
FAM19A2,0.9338426919486054,0.0009990009990009,218,2,0.9999999999954128,,0.0011657389743494,False,,,True,True,True,0,2,False,1547.0,False,0.0156142892685418,False,2,0.0543;-0.0231,neutral
HIVEP1,0.9296975170096288,0.0019980019980019,117,2,0.5366972477039601,,0.0022473347284046,False,,,True,True,True,0,2,False,313.0,False,0.0066866135478402,False,2,-0.0764;0.0898,neutral
EBLN2,0.9287484206614564,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,4549.0,False,-0.0461400702310063,True,2,-0.0028;-0.0895,neutral
HIST2H4B,0.9274398364920132,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.1767933993574664,True,2,-0.1719;-0.1817,enhancer
MCF2L,0.9264810098083984,0.0009990009990009,269,2,1.23394495412278,,0.0011657389743494,False,,,True,True,True,0,2,False,1646.0,False,-0.0230591552688639,False,2,-0.1386;0.0925,neutral
HIST1H4K,0.9261820272778324,0.0009990009990009,262,2,1.201834862379808,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0205070432286438,False,2,-0.0245;0.0655,neutral
SELENOT,0.92570993947038,0.0009990009990009,259,2,1.188073394489963,,0.0011657389743494,False,,,True,True,True,0,2,False,,False,-0.0336985743844882,False,2,0.0642;-0.1316,neutral
PLAC9,0.9245497802973476,0.0049950049950049,121,2,0.555045871557087,,0.0054236631035567,False,,,True,True,True,0,2,False,762.0,False,0.0851144825335827,True,2,0.0173;0.1529,brake
S100A1,0.9222473429951704,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,,False,-0.1088004287336992,True,2,-0.1879;-0.0297,enhancer
TNFRSF13B,0.9219672083751148,0.0009990009990009,291,2,1.3348623853149777,,0.0011657389743494,False,,,True,True,True,0,2,False,992.0,False,-0.044654738209364,True,2,-0.0458;-0.0435,neutral
SHOX,0.9207949742474,0.0009990009990009,271,2,1.2431192660493435,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0469923885342621,True,2,-0.0085;-0.0855,neutral
SCIMP,0.9188110739502022,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,958.0,False,0.038135540454804,True,2,0.0437;0.0326,neutral
MRGPRD,0.918758045336304,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,916.0,False,-0.0406804620721166,False,2,-0.1040;0.0226,neutral
ITGAE,0.9175636920909298,0.0029970029970029,132,2,0.6055045871531858,,0.0033107707436469,False,,,True,True,True,0,2,False,313.0,False,-0.0885664489784854,False,2,-0.2086;0.0314,required-machinery
F8A3,0.9150319356303668,0.0019980019980019,177,2,0.8119266055008627,,0.0022473347284046,False,,,True,True,True,0,1,False,313.0,False,-0.2214869388318104,True,2,-0.2496;-0.1934,enhancer
ZNF417,0.913484820025964,0.0009990009990009,121,2,0.555045871557087,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0328274397648701,False,2,0.0516;-0.1173,neutral
CNKSR3,0.9123955238818836,0.0009990009990009,217,2,0.9954128440321311,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1528.0,False,-0.044497878221248,True,2,-0.0054;-0.0836,neutral
CFAP70,0.912163210702346,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,1858.0,False,-0.0955877266510603,True,2,-0.1341;-0.0571,enhancer
TMEM255A,0.9117920475659602,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,907.0,False,-0.1152213852064973,True,2,-0.0349;-0.1955,enhancer
FAM86C1,0.9106801909391252,0.0009990009990009,193,2,0.8853211009133701,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.1218531063047989,True,2,-0.0851;-0.1586,enhancer
ZNF721,0.9104552375819566,0.0009990009990009,229,2,1.0504587155915115,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0419949883623164,False,2,-0.1139;0.0299,neutral
HDC,0.910369456822302,0.0009990009990009,162,2,0.7431192660516371,,0.0011657389743494,False,0.6306848762722242,True,True,True,True,0,2,False,2526.0,False,-0.0523504480235353,False,2,-0.1114;0.0067,required-machinery
KCNMA1,0.91023355951355,0.0059940059940059,113,2,0.5183486238508332,,0.0064715348838437,False,1.0,False,True,True,True,0,2,False,1478.0,False,-0.1438081239360684,False,2,-0.3298;0.0422,required-machinery
ECE2,0.9083552211073922,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,,False,-0.1150963340183102,True,2,-0.1610;-0.0692,enhancer
BANK1,0.9067494634680172,0.0009990009990009,162,2,0.7431192660516371,,0.0011657389743494,False,,,True,True,True,0,2,False,1358.0,False,-0.0334184703715245,True,2,-0.0072;-0.0596,neutral
SELENOP,0.9066055379556132,0.0009990009990009,241,2,1.1055045871508922,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1280.0,False,-0.0996585817590318,True,2,-0.1692;-0.0301,enhancer
EYS,0.906399999999998,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,662.0,False,-0.077795654597377,True,2,-0.0061;-0.1495,enhancer
BRICD5,0.9062287434776336,0.0009990009990009,147,2,0.6743119266024115,,0.0011657389743494,False,,,True,True,True,0,2,False,3072.0,False,-0.0791365128412753,True,2,-0.0583;-0.1000,required-machinery
PTCRA,0.9052891692018576,0.0009990009990009,181,2,0.8302752293539896,,0.0011657389743494,False,,,True,True,True,0,2,False,1149.0,False,-0.1391461936829888,True,2,-0.0911;-0.1871,enhancer
OVOL2,0.9050934968413172,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1168.0,False,-0.0380360842953219,False,2,-0.1208;0.0447,neutral
FCGR2A,0.9038043106651727,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1214.0,False,0.0051684950830208,False,2,-0.0424;0.0527,neutral
COL5A2,0.903600297287248,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1058538.1017250794,False,True,True,True,0,2,False,2077.0,False,-0.0649857552052993,True,2,-0.0296;-0.1004,enhancer
CPVL,0.9016721360921808,0.0009990009990009,275,2,1.2614678899024705,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1533.0,False,-0.1038203655302271,True,2,-0.0101;-0.1976,enhancer
SOX18,0.9013750020607176,0.0009990009990009,223,2,1.0229357798118217,,0.0011657389743494,False,,,True,True,True,0,2,False,1706.0,False,0.0306542676893323,True,2,0.0009;0.0604,neutral
GPX3,0.9013339587069568,0.0009990009990009,147,2,0.6743119266024115,,0.0011657389743494,False,,,True,True,True,0,2,False,741.0,False,-0.045170201408888,True,2,-0.0462;-0.0441,neutral
MAN1A2,0.8999811964541635,0.0009990009990009,243,2,1.1146788990774557,,0.0011657389743494,False,,,True,True,True,0,2,False,7620.0,False,-0.1467903098542837,True,2,-0.2209;-0.0727,enhancer
RFLNB,0.8987725304719092,0.0009990009990009,267,2,1.2247706421962168,,0.0011657389743494,False,1.1142993166938056,False,True,True,True,0,2,False,9165.0,False,-0.0709240203515612,True,2,-0.0232;-0.1187,enhancer
DEFA5,0.8986971523960889,0.0009990009990009,239,2,1.096330275224329,,0.0011657389743494,False,,,True,True,True,0,2,False,649.0,False,0.0397690868513926,True,2,0.0041;0.0754,neutral
RYR2,0.8983704666751677,0.0009990009990009,147,2,0.6743119266024115,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1526.0,False,-0.0813893076506774,True,2,-0.0530;-0.1098,required-machinery
PDGFD,0.8975926421404665,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1352.0,False,0.0211464973960894,False,2,0.0966;-0.0543,neutral
PRKN,0.8969518760734658,0.0009990009990009,145,2,0.665137614675848,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1186.0,False,0.0752435210136632,True,2,0.0212;0.1293,brake
SNED1,0.8964777283821519,0.0009990009990009,240,2,1.1009174311876104,,0.0011657389743494,False,,,True,True,True,0,2,False,1655.0,False,-0.0540930086101088,False,2,0.0290;-0.1372,enhancer
KLHL31,0.8930987736900775,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,715.0,False,0.0643892782915124,True,2,0.0193;0.1095,brake
DECR2,0.8909426507317733,0.0009990009990009,227,2,1.0412844036649482,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0128558625916993,False,2,-0.1097;0.1354,neutral
DNAH3,0.89086355096223,0.0019980019980019,129,2,0.5917431192633407,,0.0022473347284046,False,,,True,True,True,0,2,False,679.0,False,-0.0702564056801154,False,2,-0.1497;0.0092,required-machinery
DUX4,0.8907507529170857,0.0009990009990009,194,2,0.8899082568766519,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0820189608402126,True,2,-0.0043;-0.1598,enhancer
MRPL40,0.8904409141582974,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0296161903674487,True,2,-0.0316;-0.0276,neutral
ZNF831,0.8898233271374352,0.0039960039960039,119,2,0.5458715596305236,,0.0043721344658784,False,,,True,True,True,0,2,False,,False,-0.096260051130407,True,2,-0.1248;-0.0677,required-machinery
RAMP3,0.8891869936826495,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,1137.0,False,-0.0061204562327885,False,2,0.0296;-0.0418,neutral
PRDM16,0.888792429246358,0.0039960039960039,130,2,0.5963302752266224,,0.0043721344658784,False,,,True,True,True,0,2,False,1012.0,False,-0.0369986298525404,False,2,-0.1691;0.0951,neutral
F8,0.8884627143922543,0.0009990009990009,150,2,0.6880733944922566,,0.0011657389743494,False,,,True,True,True,0,2,False,3008.0,False,-0.0598759162908411,False,2,0.1023;-0.2221,required-machinery
SMIM11B,0.887311408398368,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0029828009206697,False,2,-0.0934;0.0875,neutral
CSMD1,0.8855066476891977,0.0009990009990009,286,2,1.3119266054985692,,0.0011657389743494,False,,,True,True,True,0,2,False,698.0,False,-0.1555421503064645,True,2,-0.1905;-0.1206,enhancer
NR5A1,0.8852447860307961,0.0009990009990009,290,2,1.330275229351696,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1267.0,False,0.1546090490863806,True,2,0.0188;0.2904,brake
KRT8,0.8825632269491237,0.0009990009990009,277,2,1.2706422018290338,,0.0011657389743494,False,,,True,True,True,0,2,False,3000.0,False,-0.014496597945541,False,2,-0.0568;0.0278,neutral
DDR2,0.881560832404304,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,2164.0,False,0.0278026989354929,False,2,0.0858;-0.0302,neutral
MCEMP1,0.8807544100553031,0.0009990009990009,278,2,1.2752293577923155,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1143.0,False,-0.0589692754344659,False,2,0.0315;-0.1495,enhancer
CYGB,0.8803406113389798,0.0009990009990009,212,2,0.9724770642157228,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1405.0,False,-0.0011382043739793,False,2,-0.0508;0.0485,neutral
BNIP3,0.8761266443701246,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0115335396849557,False,2,0.1226;-0.0995,neutral
XKRX,0.8750808290349141,0.0009990009990009,196,2,0.8990825688032152,,0.0011657389743494,False,,,True,True,True,0,2,False,1327.0,False,-0.0519593495984079,True,2,-0.0431;-0.0608,enhancer
EMX2,0.8740114466499449,0.0009990009990009,176,2,0.8073394495375811,,0.0011657389743494,False,,,True,True,True,0,2,False,831.0,False,-0.0677571470189052,True,2,-0.1205;-0.0150,enhancer
ALDH1A1,0.8736206044005499,0.0009990009990009,232,2,1.064220183481357,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,932.0,False,-0.0305230602275885,False,2,-0.1633;0.1023,neutral
CLCN5,0.8729097733184688,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,0.8432829397628796,False,True,True,True,0,2,False,5007.0,False,-0.0943045681419233,True,2,-0.0055;-0.1831,enhancer
FCGR3B,0.8728710026834676,0.0009990009990009,194,2,0.8899082568766519,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1107.0,False,-0.117866869917825,True,2,-0.1954;-0.0403,enhancer
RAPGEF2,0.8726857391202216,0.0009990009990009,219,2,1.0045871559586943,,0.0011657389743494,False,1.148384159048194,False,True,True,True,0,2,False,7859.0,False,-0.0540825575154442,True,2,-0.0364;-0.0718,enhancer
SALL4,0.872425631876176,0.0009990009990009,241,2,1.1055045871508922,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1464.0,False,-0.0468334311839208,False,2,-0.1033;0.0097,neutral
HLA-DPA1,0.8718318097361504,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.1169791543174701,True,2,0.1144;0.1196,brake
MTRNR2L4,0.8703131205887757,0.0009990009990009,275,2,1.2614678899024705,,0.0011657389743494,False,,,True,True,True,0,2,False,,False,-0.0617716701567669,False,2,-0.1500;0.0264,enhancer
SERPINE3,0.8690950575994023,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,984.0,False,-0.0854392003151715,True,2,-0.0440;-0.1268,enhancer
GIGYF1,0.8680984132075906,0.0019980019980019,149,2,0.6834862385289748,,0.0022473347284046,False,,,True,True,True,0,2,False,,False,-0.136833245275537,True,2,-0.1427;-0.1310,required-machinery
HMGN2,0.8679272246442409,0.0009990009990009,222,2,1.0183486238485395,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0362405442492544,False,2,0.1556;-0.0831,neutral
S100A16,0.867806615132622,0.0009990009990009,269,2,1.23394495412278,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1361.0,False,0.0047461127928257,False,2,0.0924;-0.0829,neutral
COL1A1,0.8663244692064751,0.0009990009990009,208,2,0.9541284403625958,,0.0011657389743494,False,,,True,True,True,0,2,False,1694.0,False,-0.1317712373115722,True,2,-0.0608;-0.2027,enhancer
SERHL2,0.8648347518279991,0.0049950049950049,111,2,0.5091743119242699,,0.0054236631035567,False,,,True,True,True,0,2,False,2317.0,False,-0.1026379948169934,True,2,-0.1000;-0.1053,required-machinery
ZNF366,0.8644790317580799,0.0029970029970029,147,2,0.6743119266024115,,0.0033107707436469,False,,,True,True,True,0,2,False,681.0,False,-0.1649539021441949,True,2,-0.1589;-0.1710,required-machinery
KCNH2,0.8637954980843006,0.0009990009990009,145,2,0.665137614675848,,0.0011657389743494,False,,,True,True,True,0,2,False,1766.0,False,0.0005235244376507,False,2,0.0976;-0.0965,neutral
OCM,0.8633758825715319,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0529585695631635,False,2,-0.1180;0.0121,enhancer
GPRC5A,0.8622914000679032,0.0009990009990009,177,2,0.8119266055008627,,0.0011657389743494,False,,,True,True,True,0,2,False,1416.0,False,-0.1810077675805528,True,2,-0.2328;-0.1292,enhancer
NRG4,0.8594873005023445,0.0009990009990009,210,2,0.9633027522891592,,0.0011657389743494,False,,,True,True,True,0,2,False,1476.0,False,-0.0371588725173542,False,2,0.0001;-0.0744,neutral
CDX2,0.8589792585752889,0.0009990009990009,171,2,0.7844036697211725,,0.0011657389743494,False,,,True,True,True,0,2,False,736.0,False,-0.1106775734665357,False,2,-0.2490;0.0277,required-machinery
ZNF846,0.8589674760525696,0.0009990009990009,201,2,0.9220183486196238,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0024268076802645,False,2,0.0617;-0.0569,neutral
SDK2,0.8584280936454789,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,1255.0,False,0.0311734499823164,False,2,-0.0045;0.0668,neutral
MNX1,0.8581408769973891,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,1273.0,False,-0.0763468726411764,True,2,-0.0677;-0.0850,enhancer
TSTD3,0.8578899497487313,0.0009990009990009,200,2,0.917431192656342,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0790904978007764,True,2,-0.0689;-0.0893,enhancer
ACOT2,0.8574475659606051,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0768818547349219,True,2,0.1530;0.0008,brake
RPS27L,0.8574372539370074,0.0019980019980019,128,2,0.5871559633000589,,0.0022473347284046,False,,,True,True,True,0,2,False,313.0,False,-0.0207707184081363,False,2,0.0192;-0.0607,neutral
HBD,0.856042140468233,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,1010.0,False,0.0589893250761122,False,2,0.1420;-0.0240,brake
CHRNA1,0.8553766629505688,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,980.0,False,-0.0164072854254523,False,2,0.0301;-0.0629,neutral
PVRIG,0.8535489780750609,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,1247.0,False,0.005340792793286,False,2,-0.0138;0.0244,neutral
PHF7,0.8520794128576696,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.0353958158400596,False,2,-0.1167;0.0459,neutral
CAPN3,0.8512090672612374,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,2530.0,False,-0.0626469880780469,False,2,-0.1414;0.0161,enhancer
CLEC4E,0.8496313259375938,0.0009990009990009,243,2,1.1146788990774557,,0.0011657389743494,False,,,True,True,True,0,2,False,665.0,False,-0.0403804019364921,False,2,-0.1124;0.0317,neutral
ZNF395,0.8485379249953482,0.0009990009990009,285,2,1.3073394495352877,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,0.0234770877625801,False,2,0.1207;-0.0737,neutral
NHLH1,0.8460002229654435,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,2166.0,False,-0.1586836670655219,True,2,-0.1031;-0.2143,enhancer
POU2F3,0.845905165366041,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1249.0,False,0.058029879597748,False,2,0.1643;-0.0482,brake
SAA2,0.844405586120061,0.0009990009990009,289,2,1.3256880733884144,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.1551318042691682,True,2,-0.1500;-0.1602,enhancer
IFITM5,0.8438007703081212,0.0049950049950049,120,2,0.5504587155938052,,0.0054236631035567,False,1.0,False,True,True,True,0,2,False,1281.0,False,-0.0702705132476493,False,2,0.0794;-0.2200,required-machinery
NR2E3,0.8434033816425028,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,813.0,False,-0.1171844299424878,True,2,-0.1264;-0.1079,enhancer
SRGAP2,0.8408786317047969,0.0009990009990009,235,2,1.077981651371202,,0.0011657389743494,False,,,True,True,True,0,2,False,,False,-0.0818267210571088,True,2,-0.0462;-0.1175,enhancer
DNASE1,0.8407869870519633,0.0009990009990009,239,2,1.096330275224329,,0.0011657389743494,False,,,True,True,True,0,2,False,3317.0,False,0.070204478307889,True,2,0.1288;0.0116,brake
PHOX2B,0.8395846791558981,0.0009990009990009,216,2,0.9908256880688496,,0.0011657389743494,False,,,True,True,True,0,2,False,810.0,False,-0.0591839113990715,False,2,-0.1976;0.0792,enhancer
PRR4,0.8385140201914112,0.0029970029970029,120,2,0.5504587155938052,,0.0033107707436469,False,,,True,True,True,0,2,False,313.0,False,-0.07761170111974,True,2,-0.0747;-0.0805,required-machinery
NPAS4,0.8367195837978372,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,1.0,False,True,True,True,0,2,False,1538.0,False,-0.0664514817231968,False,2,0.0202;-0.1531,enhancer
MRPL48,0.8327121988998414,0.0009990009990009,268,2,1.2293577981594983,,0.0011657389743494,False,,,True,True,True,0,2,False,313.0,False,-0.1090441994469769,True,2,-0.1763;-0.0418,enhancer
PAX4,0.832613489409141,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,777.0,False,-0.1186696551192836,True,2,-0.0356;-0.2018,enhancer
NR5A2,0.8323145027521406,0.0009990009990009,237,2,1.0871559632977654,,0.0011657389743494,False,,,True,True,True,0,2,False,,False,-0.0923517855648764,False,2,-0.2464;0.0617,enhancer
SALL1,0.8320987254907521,0.0009990009990009,224,2,1.0275229357751032,,0.0011657389743494,False,,,True,True,True,0,2,False,661.0,False,0.0435760350150211,True,2,0.0511;0.0360,neutral
ELF3,0.8319770345596353,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,0,2,False,1632.0,False,-0.0140240500129584,True,2,-0.0267;-0.0013,neutral
CXCL5,0.8308108630374207,0.0019980019980019,144,2,0.6605504587125663,,0.0022473347284046,False,,,True,True,True,0,2,False,937.0,False,-0.208266561182396,True,2,-0.0474;-0.3691,required-machinery
SAP25,0.824848579359724,0.0009990009990009,283,2,1.298165137608724,,0.0011657389743494,False,,,True,True,True,0,2,False,3389.0,False,-0.1308923758297173,True,2,-0.0360;-0.2258,enhancer
